match_id,player_id,Ball Receipt*,Ball Recovery,Carry,Dispossessed,Dribble,Duel,Foul Won,Pass,Pressure,Shot,Block,Dribbled Past,Foul Committed,Interception,Miscontrol,Clearance,Error,Goal Keeper,Shield,Injury Stoppage,Offside,context_event_count,context_carry,context_duel,context_shot,position_name_Center Attacking Midfield,position_name_Center Back,position_name_Center Defensive Midfield,position_name_Center Forward,position_name_Center Midfield,position_name_Goalkeeper,position_name_Left Attacking Midfield,position_name_Left Back,position_name_Left Center Back,position_name_Left Center Forward,position_name_Left Center Midfield,position_name_Left Defensive Midfield,position_name_Left Midfield,position_name_Left Wing,position_name_Left Wing Back,position_name_Right Attacking Midfield,position_name_Right Back,position_name_Right Center Back,position_name_Right Center Forward,position_name_Right Center Midfield,position_name_Right Defensive Midfield,position_name_Right Midfield,position_name_Right Wing,position_name_Right Wing Back,position_name_Secondary Striker,position_name_nan,total_running_distance,substituted
16095,6688,58,12,57,0,3,2,1,68,12,3,0,0,2,1,0,0,0,0,0,0,0,30,10,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,437.3888041843068,False
16095,6691,34,5,31,0,2,1,2,40,7,1,1,0,0,4,0,2,0,0,0,0,0,18,5,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,285.6347065367064,False
16095,6692,7,3,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,18,0,0,0,14,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.31414803804732,False
16095,6782,52,7,50,0,3,5,1,60,24,3,2,1,3,1,5,0,0,0,0,0,0,33,9,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,320.7972231401366,False
16095,6784,35,2,30,1,4,1,1,33,3,1,0,0,0,1,1,0,0,0,0,0,0,28,7,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,193.62612752526232,False
16095,6807,24,7,26,0,0,2,0,38,4,0,0,0,1,1,0,1,1,0,0,1,0,24,6,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,164.01569426491076,False
16095,6809,25,2,16,0,0,2,0,35,6,2,2,1,2,1,0,2,0,0,0,0,0,26,6,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,88.83068666633397,False
16095,6826,41,1,40,0,0,3,1,45,6,0,5,0,0,0,0,3,0,0,0,0,0,18,4,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,217.2748064494496,False
16095,8206,41,4,33,0,0,0,3,46,26,0,2,2,1,1,1,1,0,0,0,0,0,31,3,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,74.25953696497672,True
16095,11392,36,2,38,1,0,1,2,34,8,1,2,0,1,0,1,0,0,0,0,0,0,41,13,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,236.87588784985903,False
16095,20055,12,7,20,0,0,0,0,34,0,0,0,0,0,0,0,0,0,23,0,0,0,15,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87.07968081208347,False
16095,21147,13,0,7,1,0,3,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,19,4,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50.55521163071776,False
16109,3501,16,1,11,0,1,0,2,11,10,1,0,1,1,0,0,0,0,0,0,0,0,31,5,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,81.43274420090177,False
16109,3625,36,8,46,1,5,1,5,35,9,2,1,2,3,2,5,0,0,0,0,1,0,24,7,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,391.18411037948255,True
16109,5203,42,8,37,1,0,4,0,58,25,0,2,1,4,1,0,0,0,0,0,0,0,37,9,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,154.38306222103557,True
16109,5211,63,3,45,0,1,1,1,75,14,1,6,2,3,1,1,4,0,0,0,1,0,35,8,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,155.97358411675162,False
16109,5213,58,5,58,0,0,1,2,63,3,0,1,2,0,2,1,4,0,0,0,0,0,20,5,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,365.8487817552856,False
16109,5217,26,1,21,0,1,0,3,21,7,0,2,0,0,1,1,0,0,0,0,0,0,28,6,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,158.48762885307303,True
16109,5246,38,2,22,1,2,0,2,26,11,2,1,0,1,0,1,0,0,0,0,0,0,10,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,131.32431984613052,False
16109,5470,56,3,48,1,0,1,3,64,13,0,0,2,1,5,1,0,0,0,0,1,0,49,13,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,197.34039003984248,False
16109,5477,35,4,30,3,3,0,1,27,6,1,0,1,0,0,1,1,0,0,0,1,0,11,3,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,198.34146392990434,True
16109,5503,54,3,45,4,10,0,0,45,10,3,1,0,2,1,0,0,0,0,0,0,0,30,9,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,381.0137948276835,False
16109,5516,20,2,21,1,0,0,0,20,5,0,1,0,1,0,1,0,0,0,0,0,0,63,18,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,144.99729600642632,False
16109,6297,33,1,23,2,0,3,2,25,10,2,2,0,2,0,2,0,0,0,0,0,0,28,8,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,82.77546285702982,False
16109,6374,61,3,52,2,2,3,3,66,20,1,4,1,2,2,2,1,0,0,0,0,0,36,7,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,348.80060550545824,False
16109,6795,18,4,20,0,0,0,1,36,0,0,0,0,0,0,0,0,0,13,0,0,0,9,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78.41846456795382,False
16109,6798,41,3,39,0,0,0,1,45,5,0,0,0,0,1,1,2,0,0,0,0,0,55,17,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,157.51808558270534,False
16109,6799,43,7,47,3,2,3,5,42,16,2,2,1,5,1,3,0,0,0,0,0,0,29,8,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,273.43872688478984,False
16109,6805,37,7,41,0,2,3,0,57,14,1,4,1,4,2,0,0,0,0,0,0,0,32,8,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,135.7253966554824,False
16109,6826,49,4,47,0,0,3,1,59,11,0,3,0,2,0,1,4,0,0,0,0,0,33,9,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,166.84946069748267,False
16109,6852,61,6,61,0,0,6,0,75,24,0,3,2,1,1,0,0,0,0,0,0,0,47,13,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,250.224320454415,False
16109,6876,52,1,46,1,0,6,0,55,12,1,1,1,1,1,2,1,0,0,0,0,0,31,9,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,172.0822886991923,False
16109,8206,33,4,25,0,0,1,1,36,14,0,1,0,2,2,1,2,0,0,0,0,0,29,5,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,73.41470401491219,True
16109,11388,40,1,34,0,0,2,0,49,2,1,1,1,0,3,0,1,0,0,0,0,0,16,4,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,112.21684926996122,False
16109,11389,29,2,27,0,0,1,1,26,3,2,0,0,0,0,1,0,0,0,0,0,0,40,12,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,107.3816552552503,False
16109,11392,14,1,13,0,0,0,1,14,8,0,0,0,0,0,0,0,0,0,0,1,0,31,7,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,81.33041001436949,False
16109,12555,16,2,15,0,0,2,0,17,8,0,0,0,0,0,0,2,0,0,0,0,0,17,3,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,69.0098676274557,True
16109,13599,6,1,5,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13.608082182281258,False
16109,17804,31,2,28,0,0,1,0,33,5,0,2,0,0,3,0,2,0,0,0,0,0,12,2,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,102.14599293881504,False
16109,20055,19,1,22,0,0,0,0,34,0,0,0,0,0,0,0,0,0,18,0,0,0,29,6,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49.85620168432132,False
16120,3501,8,0,7,2,1,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,27,7,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,62.163603895031414,False
16120,4546,17,1,12,0,0,3,1,13,14,0,1,0,0,1,2,1,0,0,0,0,0,21,4,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,105.83126568551506,True
16120,4712,10,1,6,0,1,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,29,6,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,52.25530275997144,False
16120,5203,15,0,14,1,0,0,0,19,2,0,0,0,0,0,0,1,0,0,0,0,0,32,9,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55.86657528885955,False
16120,5211,80,5,74,2,1,4,0,90,16,0,4,0,2,0,3,2,0,0,0,0,0,42,10,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,249.95889926238252,False
16120,5213,66,4,62,0,1,1,0,76,6,1,0,1,0,0,2,4,0,0,0,0,0,36,9,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,309.9369925319185,False
16120,5246,56,2,31,2,3,1,3,27,12,4,1,0,4,0,5,1,0,0,0,0,0,41,10,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,109.16396804298054,False
16120,5470,75,7,76,0,0,2,3,89,5,0,2,1,0,0,0,1,0,0,0,0,0,40,12,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,346.96061111514683,False
16120,5477,59,1,49,0,8,1,1,52,14,0,1,1,2,0,2,0,0,0,0,0,0,17,4,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,403.2678287215262,True
16120,5503,68,6,63,2,5,0,6,61,8,7,2,2,0,0,0,0,0,0,0,0,0,48,14,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,397.32556875497926,False
16120,6379,68,1,63,1,2,1,1,71,10,0,1,0,0,1,1,3,0,0,0,0,0,24,5,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,304.45683924332263,False
16120,6611,33,1,16,2,2,3,2,12,29,3,1,2,1,0,2,0,0,0,0,0,0,17,2,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,62.54323337933468,True
16120,6619,21,6,22,1,0,2,1,33,16,2,2,1,1,1,0,4,1,0,0,0,0,18,5,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,176.87910138533076,False
16120,6627,20,6,20,1,1,3,3,32,21,0,1,1,4,0,0,5,0,0,0,0,0,15,2,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,97.20688147881638,False
16120,6630,19,3,14,1,2,2,0,8,3,1,1,0,1,0,1,1,0,0,0,0,0,27,8,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.25729377915638,False
16120,6634,8,9,19,1,0,3,2,20,13,0,2,0,2,1,1,6,0,0,0,0,0,11,2,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,149.6597768870409,False
16120,6635,8,0,4,0,0,0,1,16,11,1,2,2,2,0,1,3,0,0,0,0,0,11,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.65247584249853,False
16120,6722,7,3,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,13,0,0,0,21,5,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35.78659482058992,False
16120,6826,68,1,64,1,0,4,1,74,8,1,1,0,0,0,0,5,0,0,0,0,0,34,8,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,464.16938954251475,False
16120,6863,17,3,17,1,1,6,1,21,56,2,2,4,6,1,0,2,0,0,0,0,0,28,4,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,64.63012039709751,False
16120,6873,18,6,22,1,3,0,0,17,24,0,2,3,1,0,1,1,0,0,0,0,0,22,5,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,143.7448317865567,True
16120,6901,8,2,6,0,0,3,0,14,33,0,1,0,1,1,0,2,0,0,0,0,0,16,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,36.856931471425476,False
16120,8206,48,2,42,0,0,4,1,46,15,0,3,1,3,0,0,0,0,0,0,0,0,45,13,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,149.2345782732365,True
16120,11392,115,3,103,0,2,1,5,114,7,0,0,0,1,1,0,0,0,0,0,0,0,54,16,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,622.0802758225916,True
16120,11550,46,3,22,1,3,1,0,25,24,1,0,1,4,0,0,0,0,0,0,0,1,26,5,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,148.9037583101139,False
16120,13599,5,0,2,0,0,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,14,2,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.194173437483137,False
16120,18721,4,0,2,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,12,2,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7.0,False
16120,20055,19,5,26,0,0,0,0,36,0,0,0,0,0,0,0,0,1,13,0,0,0,13,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,102.67644689751393,False
16131,3501,73,5,59,2,5,1,2,59,11,1,4,0,2,0,0,0,0,0,0,0,0,55,18,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,307.9416453682278,False
16131,5203,58,3,45,1,0,4,2,65,14,0,1,1,0,2,0,1,0,0,0,0,0,37,9,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,187.44733385428606,True
16131,5211,62,4,50,1,1,6,0,74,13,0,1,1,1,5,0,1,0,0,0,0,0,44,7,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,154.26322618696756,False
16131,5213,59,3,56,0,0,7,0,76,9,0,1,0,1,2,0,10,0,0,0,0,0,22,4,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,343.93977380599495,False
16131,5246,48,2,29,3,2,2,1,30,5,3,1,0,1,0,2,1,0,0,0,0,0,26,5,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,143.4301399023621,False
16131,5470,60,5,52,2,3,2,5,55,6,0,3,1,0,2,0,3,0,0,0,0,0,49,12,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,225.81298273351868,False
16131,5477,13,1,11,1,1,0,0,8,3,0,0,0,0,0,2,0,0,0,0,0,0,35,10,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,143.00423508067524,False
16131,5503,46,2,33,2,6,0,0,29,8,2,0,0,0,0,2,0,0,0,0,0,0,25,7,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,228.35046803506128,False
16131,6374,3,2,5,2,0,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,22,5,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,32.419197173176954,False
16131,6379,51,4,45,1,0,2,3,62,7,1,2,0,1,1,0,2,0,0,0,0,0,35,10,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,243.78609977425197,True
16131,6700,58,0,12,1,0,14,0,25,15,3,1,1,0,0,2,0,0,0,0,0,0,21,2,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29.350509478732498,True
16131,6701,49,6,47,2,3,1,0,57,19,1,2,2,4,0,0,0,0,0,0,0,0,46,12,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,219.4458245903935,False
16131,6705,45,4,40,0,0,5,0,60,9,1,1,1,1,4,0,1,0,0,0,0,0,24,5,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,237.09743825611255,False
16131,6709,25,6,30,1,1,2,0,40,8,2,1,1,2,4,0,3,1,0,0,0,0,27,5,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,294.9725835145249,False
16131,6710,56,9,55,1,1,4,3,76,23,0,3,1,0,3,2,0,0,0,0,0,0,61,13,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,443.72006236939495,False
16131,6711,8,1,6,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,24,6,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.470054800080984,False
16131,6712,25,3,20,0,1,2,0,24,16,2,2,4,0,0,0,0,0,0,0,0,0,22,5,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,81.93268196476126,True
16131,6826,57,1,54,1,1,3,0,71,11,0,1,0,0,2,0,6,0,0,0,0,0,38,9,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,293.4993010943057,False
16131,6867,36,5,33,1,1,4,1,50,15,1,2,3,4,0,0,1,0,0,0,0,0,39,10,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,146.13495180884257,False
16131,7105,57,5,40,3,1,0,2,44,11,2,1,1,0,1,3,0,0,0,0,0,0,35,9,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,196.94548907606435,False
16131,7907,16,3,16,0,0,1,1,29,6,1,0,0,1,1,0,4,0,0,0,0,0,14,3,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,136.83674579798023,False
16131,8206,18,3,17,0,0,2,0,25,11,0,0,0,2,1,0,0,0,0,0,0,0,54,12,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,61.90879081471466,False
16131,8555,13,1,11,2,0,3,1,9,10,1,0,0,2,0,1,0,0,0,0,0,0,32,7,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,85.30244933113673,False
16131,10763,10,4,12,0,0,0,0,22,1,0,0,0,0,0,0,0,0,10,0,0,0,5,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.65746369689678,False
16131,11392,57,1,52,0,0,1,3,54,4,0,2,1,1,0,0,0,0,0,0,0,0,31,9,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,219.93365491041072,True
16131,13108,6,0,3,0,0,1,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,20,3,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.857760725950788,False
16131,17620,25,5,20,1,2,1,1,21,17,0,2,0,3,0,0,0,0,0,0,0,0,30,7,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,83.61638585839462,True
16131,20055,25,3,22,0,0,0,0,42,0,0,0,0,0,0,0,0,0,17,0,0,0,20,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54.046980277653326,False
16136,3109,17,1,18,0,1,0,0,17,3,0,2,0,0,0,0,0,0,0,0,0,0,39,12,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,125.59628523749456,False
16136,3501,77,2,63,0,4,2,2,66,7,3,2,0,2,0,2,0,0,0,0,0,0,30,8,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,409.30130516316865,False
16136,3991,18,1,19,0,0,4,1,23,15,0,2,0,3,5,1,1,0,0,0,0,0,24,4,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,128.71927008822072,False
16136,4447,33,5,14,3,0,4,1,18,9,2,0,0,3,1,2,0,0,0,0,0,0,16,3,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,158.95197761342692,True
16136,5203,79,5,68,0,0,5,2,99,13,0,4,3,2,0,0,0,0,0,0,0,0,50,14,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,272.84287697253274,False
16136,5211,100,5,88,0,1,2,1,117,9,0,1,0,2,3,1,1,0,0,0,0,0,54,14,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,298.9241108429235,False
16136,5213,52,5,55,1,1,3,2,68,3,0,1,0,0,1,0,3,0,0,0,0,0,36,10,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,345.66293411363574,False
16136,5246,55,6,41,4,7,2,3,34,14,7,3,2,1,0,2,0,0,0,0,0,0,33,8,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,195.78122597995954,False
16136,5470,24,3,25,1,0,1,0,30,3,1,1,0,0,0,0,0,0,0,0,0,0,47,13,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,128.20125844603544,False
16136,5477,67,3,66,0,13,0,1,56,8,2,2,0,0,0,4,0,0,0,0,1,0,51,15,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,607.4560558922394,True
16136,5503,42,1,38,2,2,1,1,35,3,2,0,0,0,0,0,0,0,0,0,0,0,72,20,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,277.96352893333176,False
16136,5830,7,3,11,0,0,3,1,17,9,0,0,1,2,2,0,5,0,0,0,1,0,5,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42.70112652098204,False
16136,6301,42,2,19,2,0,4,3,29,13,1,0,1,1,0,0,0,0,0,0,0,0,22,4,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,165.5047258800505,False
16136,6332,46,0,43,0,0,2,1,56,7,0,2,0,2,0,0,0,0,0,0,0,0,24,6,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,205.54687529570597,False
16136,6379,93,3,88,1,0,4,3,111,9,0,0,1,1,2,2,0,0,0,0,0,0,47,14,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,421.7819845056613,False
16136,6580,33,3,32,0,0,1,4,44,28,0,3,3,5,4,0,4,0,0,0,0,0,28,8,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,185.4471957826936,False
16136,6603,13,4,16,1,2,5,0,26,15,0,1,3,0,2,1,4,0,0,0,0,0,15,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73.47257979996346,False
16136,6606,6,0,1,0,0,0,0,4,6,0,0,0,2,0,0,0,0,0,0,0,0,19,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.2605506082074,False
