match_id,player_id,Ball Receipt*,Ball Recovery,Carry,Dispossessed,Dribble,Duel,Foul Won,Pass,Pressure,Shot,Block,Dribbled Past,Foul Committed,Interception,Miscontrol,Clearance,Error,Goal Keeper,Shield,Injury Stoppage,Offside,minutes_played,duels_lost,passes_last_15_minute,position_name_Center Attacking Midfield,position_name_Center Back,position_name_Center Defensive Midfield,position_name_Center Forward,position_name_Center Midfield,position_name_Goalkeeper,position_name_Left Attacking Midfield,position_name_Left Back,position_name_Left Center Back,position_name_Left Center Forward,position_name_Left Center Midfield,position_name_Left Defensive Midfield,position_name_Left Midfield,position_name_Left Wing,position_name_Left Wing Back,position_name_Right Attacking Midfield,position_name_Right Back,position_name_Right Center Back,position_name_Right Center Forward,position_name_Right Center Midfield,position_name_Right Defensive Midfield,position_name_Right Midfield,position_name_Right Wing,position_name_Right Wing Back,position_name_Secondary Striker,position_name_nan,total_running_distance,stamina_start,stamina_end,substituted
16173,5203,74,6,64,1,0,3,3,86,15,0,2,0,2,0,1,3,0,0,0,0,0,49.809733333333334,0,22,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,157.60000000000002,53.253125,54.35625,False
16173,5213,58,4,49,0,0,2,1,67,5,0,2,1,0,1,0,4,0,0,0,0,0,48.61331666666667,0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,262.5,38.169387755102036,42.857142857142854,False
16173,5246,58,3,33,0,3,4,0,35,11,2,3,0,2,0,2,0,0,0,0,0,0,48.374249999999996,0,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,141.8,82.73030303030303,86.89393939393939,False
16173,5470,78,6,72,1,2,2,1,91,7,0,2,0,1,1,0,1,0,0,0,0,0,49.875350000000005,0,24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,288.50000000000006,62.25694444444444,66.03611111111111,False
16173,5477,11,0,10,0,2,0,1,7,3,1,0,0,0,0,1,0,0,0,0,0,0,20.1796,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,38.8,89.69,91.78999999999999,False
16173,5503,85,5,75,2,5,0,4,80,9,4,0,0,0,0,1,0,0,0,0,0,0,48.85393333333333,0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,295.09999999999997,77.84933333333333,80.664,False
16173,6374,62,3,50,4,1,4,3,61,15,0,4,0,0,0,0,1,0,0,0,0,0,49.95643333333333,0,16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,201.69999999999996,65.15,68.128,False
16173,6379,77,3,63,0,0,2,4,80,8,0,4,0,1,0,0,1,0,0,0,0,0,46.893350000000005,0,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,215.40000000000003,72.98095238095239,72.75873015873016,False
16173,6389,12,3,13,1,1,1,0,13,7,1,1,0,0,0,1,0,0,0,0,0,0,35.56283333333333,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,53.69999999999999,58.98461538461539,62.94615384615384,False
16173,6390,16,4,12,1,1,2,0,17,10,1,0,1,0,0,1,0,0,0,0,0,0,42.77335,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,51.89999999999999,68.68333333333334,71.10833333333333,True
16173,6391,39,6,21,0,0,9,1,28,12,3,1,2,3,1,1,3,0,0,0,1,0,41.05003333333333,0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,55.29999999999998,72.79523809523809,74.07619047619048,False
16173,6393,45,1,25,0,4,5,3,19,11,5,3,0,1,0,2,1,0,0,0,0,0,43.77583333333334,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,128.99999999999997,82.12799999999999,86.728,True
16173,6396,22,1,18,0,0,0,0,30,7,0,1,0,1,0,0,0,0,0,0,0,0,42.86515,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,50.09999999999998,64.83333333333333,65.16111111111111,True
16173,6649,24,7,27,4,0,1,0,40,9,0,3,0,5,1,0,4,0,0,0,0,0,45.4044,0,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,147.5,55.144444444444446,60.15555555555556,False
16173,6662,17,2,20,0,0,0,0,34,0,0,0,0,0,0,0,0,0,13,0,0,0,47.218399999999995,0,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60.60000000000001,11.004999999999999,13.615,False
16173,6665,24,3,28,0,0,2,1,37,6,0,4,0,0,6,0,4,0,0,0,0,0,47.477666666666664,0,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,116.39999999999998,31.803571428571427,33.05357142857143,False
16173,6775,24,5,22,0,0,3,0,34,17,0,2,3,4,0,0,2,0,0,0,0,0,49.35735,0,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36.19999999999999,48.122727272727275,49.07727272727273,False
16173,6789,33,2,32,0,0,1,1,40,4,0,0,0,2,2,0,1,0,0,0,0,0,46.61108333333333,0,13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,143.20000000000002,50.7125,53.96875,False
16173,6826,42,3,42,0,0,7,0,59,8,0,2,2,3,1,0,3,0,0,0,0,0,42.47561666666666,0,23,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,172.99999999999997,38.75238095238095,40.65238095238095,True
16173,6842,15,2,16,0,1,1,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,30.878083333333333,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,65.29999999999995,69.04375,70.975,False
16173,6877,22,1,21,0,0,4,0,31,3,1,3,0,2,1,0,7,0,0,0,0,0,44.867783333333335,0,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,67.50000000000003,42.32857142857143,44.19047619047619,False
16173,8206,47,2,36,0,0,5,1,46,15,1,4,0,1,1,2,0,0,0,0,1,0,43.82295,0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,91.9,61.63055555555555,62.483333333333334,True
16173,8540,7,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.857033333333334,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4000000000000057,91.26666666666667,91.13333333333333,False
16173,13599,34,1,32,0,0,1,0,34,7,1,0,1,0,0,0,1,0,0,0,0,0,31.311300000000003,0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,126.6,70.421875,73.603125,False
16173,20055,20,4,22,0,0,0,0,36,0,0,0,0,0,0,0,0,0,17,0,0,0,43.3538,0,15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29.1,12.086363636363636,12.890909090909092,False
16182,3501,12,3,12,0,3,0,1,10,8,1,1,0,0,0,0,0,0,0,0,0,0,23.88675,0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,74.1,76.91666666666667,82.75833333333334,False
16182,5203,65,5,61,1,1,6,2,78,39,0,0,2,3,1,0,3,0,0,0,0,0,48.11175,0,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150.0,52.39344262295082,53.83606557377049,False
16182,5211,67,3,59,1,2,1,0,79,12,0,4,0,1,1,0,2,0,0,0,0,0,47.830466666666666,0,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,226.0,70.23728813559322,73.2542372881356,False
16182,5213,67,9,72,0,1,1,1,88,11,0,4,1,2,1,0,5,0,0,0,0,0,48.197183333333335,0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,337.0,44.40277777777778,48.55555555555556,False
16182,5246,32,2,22,1,2,0,2,20,8,3,0,0,1,0,2,0,0,0,0,0,0,34.04808333333333,0,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85.8,86.9090909090909,88.89999999999999,False
16182,5470,13,1,11,1,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,15.575266666666666,0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,35.0,59.81818181818182,60.81818181818182,False
16182,5477,56,3,47,4,4,0,1,45,18,1,1,1,1,1,1,0,0,0,0,0,1,44.5247,0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,291.7,79.19148936170212,84.33404255319148,True
16182,5503,112,8,87,3,10,1,4,81,10,12,1,0,3,0,3,0,0,0,0,0,0,47.11585,0,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,494.6,80.70114942528735,84.83908045977012,False
16182,6332,31,4,29,0,0,1,1,46,10,0,1,0,1,1,2,4,0,0,0,0,0,46.277849999999994,0,10,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51.0,42.10344827586207,42.55172413793103,False
16182,6379,70,7,71,1,1,3,3,76,16,1,2,1,1,3,2,2,0,0,0,0,0,46.4961,0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,309.0,65.98591549295774,68.73239436619718,False
16182,6742,10,0,8,0,0,1,0,9,4,0,0,1,1,0,0,0,0,0,0,0,0,12.337816666666667,0,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,41.375,42.5,False
16182,6760,45,4,16,2,1,7,2,20,14,1,0,0,1,1,0,0,0,0,0,0,0,44.129466666666666,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,114.0,66.0625,71.4375,True
16182,7699,39,1,28,2,1,0,1,30,23,2,1,2,0,2,1,0,1,0,0,0,0,43.685500000000005,0,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,140.1,63.785714285714285,66.00357142857142,True
16182,8206,75,1,63,0,0,10,4,79,36,0,3,3,2,3,0,1,0,0,0,0,0,47.85696666666667,0,17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,190.0,61.65079365079365,63.46031746031746,False
16182,8668,28,1,15,2,0,1,2,12,14,2,0,1,2,1,3,1,0,0,0,0,0,44.06823333333333,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,64.7,83.33333333333333,85.38000000000001,True
16182,11291,5,1,4,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,8.239716666666666,0,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,63.75,64.5,True
16182,11293,40,4,37,0,1,5,0,46,23,0,2,1,2,2,1,1,0,0,0,0,0,47.45446666666667,0,11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86.0,42.891891891891895,43.486486486486484,False
16182,11298,57,4,44,0,0,1,0,61,23,2,0,1,1,0,0,2,0,0,0,0,0,48.33716666666667,0,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,180.0,61.09090909090909,63.90909090909091,False
16182,11301,54,6,52,1,2,2,3,66,44,0,2,4,8,6,2,1,0,0,0,0,0,48.92513333333333,0,24,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,234.0,46.96153846153846,49.5,False
16182,11302,16,6,17,0,0,0,0,38,0,0,0,0,0,0,0,0,0,22,0,0,0,45.6983,0,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32.0,9.235294117647058,10.294117647058824,False
16182,11303,46,6,49,2,1,11,5,55,43,0,2,1,3,2,0,1,0,0,0,1,0,48.836983333333336,0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,216.0,53.755102040816325,57.3469387755102,False
16182,11304,29,5,32,0,2,3,1,43,19,0,5,2,1,1,0,3,0,0,0,0,0,48.67928333333334,0,15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127.0,33.59375,36.5,False
16182,13599,82,5,85,1,2,1,3,81,21,0,3,1,1,0,2,0,0,0,0,0,0,43.720533333333336,0,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,352.0,67.21176470588236,70.12941176470588,True
16182,17027,43,7,42,8,5,1,0,29,26,4,0,1,3,0,0,2,0,0,0,0,0,48.213316666666664,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,251.3,72.85714285714286,77.85,False
16182,18164,44,7,31,2,0,1,1,46,14,1,5,0,2,0,2,2,0,0,0,0,0,47.98748333333333,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,103.5,63.67741935483871,65.1774193548387,False
16182,20055,19,6,23,0,0,0,0,34,0,0,0,0,0,0,0,0,0,13,0,0,0,47.404133333333334,0,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0,10.956521739130435,11.565217391304348,False
16182,22020,31,2,25,0,0,4,0,35,20,1,2,1,1,3,0,2,0,0,0,0,0,47.58776666666667,0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,56.0,43.44,44.0,False
16182,23492,7,0,1,0,0,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,16.84805,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,72.0,72.0,False
16190,3501,60,1,51,1,4,2,4,45,16,2,5,0,1,0,2,1,0,0,0,0,0,43.582033333333335,0,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,142.3,68.98039215686275,70.59411764705882,True
16190,3610,20,3,18,1,0,1,1,18,10,0,0,0,1,0,1,0,0,0,0,0,0,28.261016666666666,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,101.0,61.166666666666664,64.44444444444444,False
16190,5203,57,4,44,2,1,2,1,61,30,0,3,1,1,1,0,2,0,0,1,0,0,45.772450000000006,0,17,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108.0,55.68181818181818,57.0,False
16190,5211,44,3,36,0,0,2,2,60,14,0,6,0,0,0,1,6,0,0,0,0,0,46.9585,0,13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.0,67.25,69.0,False
16190,5213,50,2,43,0,1,1,0,62,10,0,4,1,3,1,0,4,0,0,0,0,0,45.892399999999995,0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,198.0,32.48837209302326,35.18604651162791,False
16190,5246,51,3,28,1,5,1,1,27,14,2,0,0,3,1,4,1,0,0,0,0,0,47.51376666666667,0,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,64.0,92.60714285714286,93.39285714285714,False
16190,5470,84,6,80,0,0,1,1,91,15,1,1,2,2,2,0,1,0,0,0,0,0,46.89273333333333,0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,359.4,57.7,61.557500000000005,False
16190,5477,35,0,26,0,3,1,1,32,7,1,0,0,0,0,0,0,0,0,0,0,0,44.67163333333333,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,263.0,81.6923076923077,91.42307692307692,False
16190,5492,39,7,37,0,0,0,1,47,7,0,4,0,1,2,0,8,0,0,0,0,0,45.86196666666667,0,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,113.0,38.810810810810814,41.0,False
16190,5503,73,7,68,2,5,0,4,62,11,8,1,1,1,0,2,0,0,0,0,0,0,46.40518333333333,0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,369.9,77.25,81.175,False
16190,5504,43,8,45,0,1,1,0,58,33,1,2,4,3,1,1,0,0,0,0,0,0,48.914033333333336,0,17,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,111.9,51.77777777777778,53.59777777777778,False
16190,5534,12,3,14,0,0,4,1,23,18,1,3,1,2,2,0,6,0,0,1,0,0,46.88583333333334,0,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24.0,31.857142857142858,31.142857142857142,False
16190,5742,15,2,10,0,0,3,3,15,24,2,0,0,1,0,0,1,0,0,0,0,0,43.564933333333336,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.0,57.3,57.0,True
16190,6374,15,2,15,0,1,3,1,26,9,0,2,0,1,1,0,1,0,0,0,0,0,44.1243,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,54.0,45.266666666666666,44.333333333333336,True
16190,6379,21,4,24,0,0,2,0,27,8,0,0,0,0,0,1,1,0,0,0,0,0,41.25625,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,105.0,59.916666666666664,63.541666666666664,False
16190,6719,21,2,12,0,0,3,0,14,12,1,0,2,1,0,1,1,0,0,0,0,0,39.995400000000004,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,63.0,64.91666666666667,67.0,False
16190,6720,47,1,28,0,0,1,2,31,36,2,2,2,2,1,2,3,0,0,0,0,0,46.61426666666667,0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,142.5,78.53571428571429,83.05357142857143,False
16190,6723,51,5,31,0,5,4,3,24,24,3,1,1,1,0,3,0,0,0,0,0,0,48.983466666666665,0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,169.8,79.58064516129032,83.12258064516129,False
16190,6804,17,2,16,1,0,3,0,26,15,1,4,0,1,5,0,4,0,0,0,0,0,43.78901666666666,0,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,81.0,35.6875,37.375,False
16190,6821,47,2,35,0,0,2,0,49,16,1,3,0,0,0,0,4,0,0,0,0,0,46.925799999999995,0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,186.1,74.48571428571428,78.66,False
16190,7040,30,5,24,0,1,3,1,29,39,1,1,0,3,1,0,1,0,0,0,0,0,42.991350000000004,0,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,96.3,70.75,74.2625,True
16190,8068,27,1,19,0,0,2,0,35,12,0,1,0,2,2,1,0,0,0,0,1,0,43.46366666666667,0,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.0,68.05263157894737,68.84210526315789,True
16190,8206,23,4,19,1,0,2,1,24,11,1,3,0,2,1,1,0,0,0,0,0,0,44.2867,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,43.0,51.1578947368421,52.473684210526315,True
16190,11332,9,1,9,0,0,0,1,13,7,0,1,1,0,0,0,1,0,0,0,0,0,33.97788333333333,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,26.0,46.333333333333336,43.44444444444444,False
16190,11541,11,7,16,0,0,0,0,30,1,0,0,0,0,0,0,0,0,18,0,0,0,46.9037,0,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58.0,10.5625,14.0625,False
16190,13360,45,7,41,4,2,0,1,36,23,1,4,0,0,0,3,1,0,0,0,0,0,43.9799,0,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,195.0,76.34146341463415,78.95121951219512,False
16190,13599,7,1,5,0,0,0,0,6,2,2,0,0,1,0,0,0,0,0,0,0,0,13.043933333333333,0,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.900000000000006,79.8,80.97999999999999,False
16190,20055,20,4,24,0,0,0,0,32,0,0,0,0,0,0,0,0,0,16,0,0,0,46.22976666666667,0,13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46.0,10.916666666666666,11.833333333333334,False
16196,3501,12,2,14,0,1,1,1,12,3,0,0,0,1,0,1,0,0,0,0,0,0,13.871933333333335,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34.0,80.14285714285714,81.42857142857143,False
16196,3509,10,3,10,0,0,0,0,31,1,0,0,0,0,0,0,0,0,12,0,2,0,46.9205,0,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,11.3,11.7,False
16196,4926,20,1,20,0,1,1,0,21,3,0,0,1,0,0,1,0,0,0,0,0,0,17.452116666666665,0,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54.0,76.55,77.95,False
16196,5201,40,2,33,0,2,1,1,41,10,0,0,2,2,1,0,6,0,0,0,0,0,45.35431666666667,0,11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,131.0,40.39393939393939,43.39393939393939,False
16196,5203,59,2,57,1,0,5,6,64,23,0,1,1,1,1,1,0,0,0,0,0,0,46.329433333333334,0,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,149.0,55.26315789473684,57.0,True
16196,5211,46,4,49,0,1,2,0,55,10,0,1,0,1,1,2,2,0,0,0,0,0,45.979866666666666,0,13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127.0,69.63265306122449,71.28571428571429,False
16196,5213,25,8,30,1,0,2,1,36,13,0,5,1,1,2,1,12,0,0,0,0,0,49.08383333333334,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,144.0,34.86666666666667,37.53333333333333,False
16196,5246,50,5,31,2,2,3,1,31,16,1,2,0,3,0,1,0,0,0,0,0,0,48.330400000000004,0,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,115.9,77.70967741935483,78.86774193548388,False
16196,5463,59,4,57,0,2,1,2,58,22,2,1,2,2,3,3,0,0,0,0,0,0,47.321466666666666,0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,190.3,67.21052631578948,68.9701754385965,False
16196,5470,56,3,59,1,4,3,4,57,12,1,3,1,0,0,1,1,0,0,0,0,0,41.81378333333334,0,19,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,123.5,67.30508474576271,69.19491525423729,False
16196,5477,59,4,52,3,2,1,0,54,26,2,0,1,0,0,1,1,0,0,0,0,0,45.0236,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,184.6,79.23076923076923,81.78076923076924,True
16196,5485,35,5,27,0,0,2,2,41,11,1,1,0,0,1,0,4,0,0,0,0,0,46.364333333333335,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,82.9,37.148148148148145,37.55925925925926,False
16196,5503,84,7,68,3,7,2,5,56,17,6,2,4,3,0,3,0,0,0,0,0,0,47.75985,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,242.0,73.20588235294117,75.91176470588235,False
16196,5539,39,5,38,0,0,2,0,46,24,3,5,3,4,1,1,0,0,0,0,0,0,45.12385,0,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108.9,61.81578947368421,64.52368421052631,True
16196,5574,44,3,34,1,0,2,1,50,20,1,1,2,3,0,1,0,0,0,0,0,0,44.96538333333333,0,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112.0,61.294117647058826,63.76470588235294,True
16196,5719,22,3,21,3,2,0,1,15,9,1,1,0,1,1,1,0,0,0,0,0,0,29.253916666666665,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,107.0,82.0952380952381,86.33333333333333,False
16196,5721,41,6,42,1,0,2,1,52,26,0,3,2,4,3,1,1,0,0,0,0,0,46.72595,0,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,84.0,64.54761904761905,64.5952380952381,False
16196,6374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,False
16196,6379,38,7,44,1,2,2,1,50,12,0,4,1,0,2,0,6,0,0,0,0,0,46.62591666666666,0,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,117.0,62.52272727272727,63.72727272727273,False
16196,6399,26,2,16,0,1,3,0,15,14,1,0,1,0,0,1,0,0,0,0,0,0,44.62283333333333,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,118.0,72.3125,77.6875,True
16196,6773,18,1,17,0,0,2,0,24,9,0,3,0,2,1,1,2,0,0,0,0,0,36.30975,0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78.0,64.41176470588235,68.6470588235294,False
